ID,Product_Name,UPC_Code,Department_Name,Department_Code,Category,Display_Price,Price_Numeric,Age_Restricted,Age_Restricted_Boolean,Stock_Status,Search_Terms,Tax_Rate,Total Price After Tax
689674000000.0,CAO FLATHEAD PISTON 6.5X42 30',0689674000000,Tobacco Accessories,26,Tobacco,$16.99 ,16.99,Yes,True,In Stock,cao flathead piston 6 5x42 30,8.625,18.46
689674000000.0,CAO FLATHEAD BIG BLOCK 7X70 24',0689674000000,Tobacco Accessories,26,Tobacco,$18.99 ,18.99,Yes,True,In Stock,cao flathead big block 7x70 24,8.625,20.63
689674000000.0,ESTEL,0689674000000,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,estel,8.625,10.85
689979000000.0,PILLKING,0689979000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,pillking,8.625,16.28
691210000000.0,ZERO SMOKE 2Oz,0691210000000,Baby & Kids,17,Baby,$3.99 ,3.99,No,False,In Stock,zero smoke 2oz,8.625,4.33
692035000000.0,COLGATE MAX FRESH  WITH BRUSH 225G,0692035000000,Home & Kitchen,32,Home,$4.99 ,4.99,No,False,In Stock,colgate max fresh with brush 225g,8.625,5.42
701370000000.0,5'S BLK MILD AROMA,0701370000000,Tobacco Accessories,26,Tobacco,$9.20 ,9.2,Yes,True,In Stock,5 s blk mild aroma,8.625,9.99
705106000000.0,TRIO,0705106000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,trio,8.625,16.28
705106000000.0,ENTOURAGE LE PRIVE 25CT,0705106000000,Tobacco Accessories,26,Tobacco,$2.30 ,2.3,Yes,True,In Stock,entourage le prive 25ct,8.625,2.5
705587000000.0,SUNGLASSES,0705587000000,Home & Kitchen,32,Home,$9.99 ,9.99,No,False,In Stock,sunglasses,8.625,10.85
708163000000.0,BOULDER CANYON SEA SALT KETTLE 8CT,0708163000000,Food & Grocery,24,Grocery,$2.49 ,2.49,No,False,In Stock,boulder canyon sea salt kettle 8ct,0.0,2.49
708163000000.0,BOULDER CANYON SEA SALT & PEPP 8CT,0708163000000,Food & Grocery,24,Grocery,$1.99 ,1.99,No,False,In Stock,boulder canyon sea salt pepp 8ct,0.0,1.99
708163000000.0,BOULDER CANYON CHIP JALAPENO 8CT,0708163000000,Food & Grocery,24,Grocery,$1.99 ,1.99,No,False,In Stock,boulder canyon chip jalapeno 8ct,0.0,1.99
708478000000.0,MONSTER ENERGY,0708478000000,Beverages & Drinks,25,Drinks,$5.52 ,5.52,No,False,In Stock,monster energy,8.625,6.0
709587000000.0,POPPI WATERMELON 12Oz,0709587000000,Beverages & Drinks,25,Drinks,$2.99 ,2.99,No,False,In Stock,poppi watermelon 12oz,8.625,3.25
709587000000.0,POPPI STRWB LEM 12Oz,0709587000000,Beverages & Drinks,25,Drinks,$2.99 ,2.99,No,False,In Stock,poppi strwb lem 12oz,8.625,3.25
709587000000.0,POPPI RASPBERRY 12Oz,0709587000000,Beverages & Drinks,25,Drinks,$2.99 ,2.99,No,False,In Stock,poppi raspberry 12oz,8.625,3.25
709893000000.0,CHEESEWICH CHEDDAR SALAMI 16COUNT,0709893000000,Food & Grocery,24,Grocery,$3.49 ,3.49,No,False,In Stock,cheesewich cheddar salami 16count,0.0,3.49
709893000000.0,CHEESEWICH COLBY JACK/SALAMI 16CT,0709893000000,Food & Grocery,24,Grocery,$3.49 ,3.49,No,False,In Stock,cheesewich colby jack salami 16ct,0.0,3.49
709893000000.0,CHEESEWICH PROVOLONE/SALAMI 16CT,0709893000000,Food & Grocery,24,Grocery,$3.49 ,3.49,No,False,In Stock,cheesewich provolone salami 16ct,0.0,3.49
711530000000.0,TUFF STUFF CLEANER 22Oz,0711530000000,Baby & Kids,17,Baby,$11.99 ,11.99,No,False,In Stock,tuff stuff cleaner 22oz,8.625,13.02
712276000000.0,PARTYMIX,0712276000000,Automotive,9,Auto,$1.49 ,1.49,No,False,In Stock,partymix,0.0,1.49
712276000000.0,COTTON CANDY 1.6Oz,0712276000000,Automotive,9,Auto,$0.99 ,0.99,No,False,In Stock,cotton candy 1 6oz,0.0,0.99
712276000000.0,KETTLE CORN 5.5Oz,0712276000000,Automotive,9,Auto,$2.99 ,2.99,No,False,In Stock,kettle corn 5 5oz,0.0,2.99
712276000000.0,CARAMEL CORN GOURMET 2Oz,0712276000000,Food & Grocery,24,Grocery,$2.75 ,2.75,No,False,In Stock,caramel corn gourmet 2oz,8.625,2.99
712276000000.0,BEEF JERKY CHEVY 0.5Oz,0712276000000,Food & Grocery,24,Grocery,$1.75 ,1.75,No,False,In Stock,beef jerky chevy 0 5oz,0.0,1.75
712276000000.0,HOT BIG BEEF,0712276000000,Food & Grocery,24,Grocery,$1.75 ,1.75,No,False,In Stock,hot big beef,0.0,1.75
712276000000.0,HOT BIG BEEF JERKY,0712276000000,Food & Grocery,24,Grocery,$1.99 ,1.99,No,False,In Stock,hot big beef jerky,0.0,1.99
712276000000.0,PITATO STIX,0712276000000,Automotive,9,Auto,$0.99 ,0.99,No,False,In Stock,pitato stix,0.0,0.99
712276000000.0,POTATO STIX 5Oz,0712276000000,Automotive,9,Auto,$2.99 ,2.99,No,False,In Stock,potato stix 5oz,0.0,2.99
712276000000.0,QUINLAN TRAD THIN 1.25Oz,0712276000000,Automotive,9,Auto,$1.49 ,1.49,No,False,In Stock,quinlan trad thin 1 25oz,0.0,1.49
712276000000.0,QUINLAND ORIG MINIS 12Oz,0712276000000,Automotive,9,Auto,$4.99 ,4.99,No,False,In Stock,quinland orig minis 12oz,0.0,4.99
712383000000.0,HATT ABC,0712383000000,Home & Kitchen,32,Home,$8.99 ,8.99,No,False,In Stock,hatt abc,8.625,9.77
712393000000.0,SUN GLASSES,0712393000000,Home & Kitchen,32,Home,$11.99 ,11.99,No,False,In Stock,sun glasses,8.625,13.02
713758000000.0,MONTAUK HALF & HALF 16Oz,0713758000000,Electronics,10,Electronics,$2.53 ,2.53,No,False,In Stock,montauk half half 16oz,8.625,2.75
715122000000.0,SUPREMZEN PLATINUM,0715122000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,supremzen platinum,8.625,16.28
715122000000.0,SUPERZEN EXTREME,0715122000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,superzen extreme,8.625,16.28
715122000000.0,SUPREMEZEN GOLD,0715122000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,supremezen gold,8.625,16.28
715123000000.0,MASTERZEN GOLD 9000,0715123000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,masterzen gold 9000,8.625,16.28
715123000000.0,MASTERZEN EXTREME 8000,0715123000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,masterzen extreme 8000,8.625,16.28
715123000000.0,MASTERZEN BLACK 7000,0715123000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,masterzen black 7000,8.625,16.28
715137000000.0,MASTERZEN PALTINUM 10000,0715137000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,masterzen paltinum 10000,8.625,16.28
716102000000.0,BACKWOOD COGNAC XO 5PK 8CT,0716102000000,Tobacco Accessories,26,Tobacco,$9.99 ,9.99,Yes,True,In Stock,backwood cognac xo 5pk 8ct,8.625,10.85
716165000000.0,RAW ORGANIC KING PAPERS 50CT,0716165000000,Tobacco Accessories,26,Tobacco,$2.49 ,2.49,Yes,True,In Stock,raw organic king papers 50ct,0.0,2.49
716165000000.0,RAW CONE,0716165000000,Tobacco Accessories,26,Tobacco,$2.99 ,2.99,Yes,True,In Stock,raw cone,8.625,3.25
716165000000.0,RAW CONES PRE-ROLLED,0716165000000,Tobacco Accessories,26,Tobacco,$2.76 ,2.76,Yes,True,In Stock,raw cones pre rolled,8.625,3.0
716165000000.0,RAW CLASSIC 1 1/4 PAPER 24CT,0716165000000,Tobacco Accessories,26,Tobacco,$2.75 ,2.75,Yes,True,In Stock,raw classic 1 1 4 paper 24ct,8.625,2.99
716165000000.0,RAW CLASSIC KING PAPERS 50CT,0716165000000,Tobacco Accessories,26,Tobacco,$2.75 ,2.75,Yes,True,In Stock,raw classic king papers 50ct,0.0,2.75
716165000000.0,RAW ORIGINAL TIPS 50',0716165000000,Tobacco Accessories,26,Tobacco,$2.30 ,2.3,Yes,True,In Stock,raw original tips 50,8.625,2.5
716165000000.0,RAW,0716165000000,Tobacco Accessories,26,Tobacco,$13.80 ,13.8,Yes,True,In Stock,raw,8.625,14.99
716165000000.0,RAW CLASSIC BLACK 1 1/4 24CT,0716165000000,Tobacco Accessories,26,Tobacco,$2.30 ,2.3,Yes,True,In Stock,raw classic black 1 1 4 24ct,8.625,2.5
716165000000.0,RAW CLASSIC BLACK SLIM 50CT,0716165000000,Tobacco Accessories,26,Tobacco,$2.75 ,2.75,Yes,True,In Stock,raw classic black slim 50ct,8.625,2.99
716165000000.0,RAW CONES ROLLING PAPER,0716165000000,Tobacco Accessories,26,Tobacco,$2.75 ,2.75,Yes,True,In Stock,raw cones rolling paper,8.625,2.99
716165000000.0,RAW CONES,0716165000000,Tobacco Accessories,26,Tobacco,$11.04 ,11.04,Yes,True,In Stock,raw cones,8.625,11.99
717996000000.0,STRONGER SNACKS PROTEIN CHOC CRUNCH 12CT,0717996000000,Food & Grocery,24,Grocery,$3.21 ,3.21,No,False,In Stock,stronger snacks protein choc crunch 12ct,8.625,3.49
717996000000.0,STRONGER SNACKS PROTEIN CHOC PEANUTS 12C,0717996000000,Food & Grocery,24,Grocery,$3.22 ,3.22,No,False,In Stock,stronger snacks protein choc peanuts 12c,8.625,3.5
717996000000.0,STRONGER SNACKS PROTEIN RAINBOW DROPS 12,0717996000000,Food & Grocery,24,Grocery,$3.22 ,3.22,No,False,In Stock,stronger snacks protein rainbow drops 12,8.625,3.5
719410000000.0,FIVE HOUR ENERGY GRAPE 12CT,0719410000000,Beverages & Drinks,25,Drinks,$3.99 ,3.99,No,False,In Stock,five hour energy grape 12ct,8.625,4.33
719410000000.0,5H ENERGY DRINK 16Oz,0719410000000,Beverages & Drinks,25,Drinks,$3.21 ,3.21,No,False,In Stock,5h energy drink 16oz,8.625,3.49
719410000000.0,FIVE HOUR ENERGY ORANGE12CT,0719410000000,Beverages & Drinks,25,Drinks,$3.99 ,3.99,No,False,In Stock,five hour energy orange12ct,8.625,4.33
719411000000.0,FIVE HOUR ENERGY BERRY 12CT,0719411000000,Beverages & Drinks,25,Drinks,$3.99 ,3.99,No,False,In Stock,five hour energy berry 12ct,8.625,4.33
719411000000.0,FIVE HOUR XTRA STRG BERRY 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg berry 12ct,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG GRAPE 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg grape 12ct,0.0,4.49
719411000000.0,FIVE HOUR CITRUS GAMER SHOT 12CT,0719411000000,Beverages & Drinks,25,Drinks,$3.99 ,3.99,No,False,In Stock,five hour citrus gamer shot 12ct,8.625,4.33
719411000000.0,FIVE HOUR XTRA STRG SOUR APPLE 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg sour apple 12ct,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG HWAII BRZ 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg hwaii brz 12ct,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG STRAW/WTRM 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg straw wtrm 12ct,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG PEACH MANGO 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg peach mango 12ct,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG BLUE RASPBRRY 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg blue raspbrry 12ct,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG WATERMELON 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg watermelon 12ct,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG TIDAL TWIST 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg tidal twist 12ct,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG ORANGE 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg orange 12ct,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG TROPICAL BURST 12C,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg tropical burst 12c,8.625,4.88
719411000000.0,FIVE HOUR XTRA STRG STRWBRRY BANANA 12CT,0719411000000,Beverages & Drinks,25,Drinks,$4.49 ,4.49,No,False,In Stock,five hour xtra strg strwbrry banana 12ct,8.625,4.88
719411000000.0,FIVE HOUR ENERGY POMEGRANATE 12CT,0719411000000,Beverages & Drinks,25,Drinks,$3.99 ,3.99,No,False,In Stock,five hour energy pomegranate 12ct,8.625,4.33
720300000000.0,CHOC CHIP COOKIE,0720300000000,Household Items,5,Household,$2.49 ,2.49,No,False,In Stock,choc chip cookie,0.0,2.49
720496000000.0,FRIDAY SOUR CREAM,0720496000000,Automotive,9,Auto,$3.49 ,3.49,No,False,In Stock,friday sour cream,0.0,3.49
720496000000.0,TGI FRIDAY MOZZ STICKS 6/2.25OZ,0720496000000,Automotive,9,Auto,$3.49 ,3.49,No,False,In Stock,tgi friday mozz sticks 6 2 25oz,0.0,3.49
720496000000.0,TGI FRIDAY ONION RINGS 6/2OZ,0720496000000,Automotive,9,Auto,$3.49 ,3.49,No,False,In Stock,tgi friday onion rings 6 2oz,0.0,3.49
720496000000.0,TGI FRIDAY JALAP POPPER STK 6/2.25OZ,0720496000000,Automotive,9,Auto,$3.49 ,3.49,No,False,In Stock,tgi friday jalap popper stk 6 2 25oz,0.0,3.49
720496000000.0,TGI FRIDAY LOADED POTATO SKIN 3Z/6CT,0720496000000,Automotive,9,Auto,$3.49 ,3.49,No,False,In Stock,tgi friday loaded potato skin 3z 6ct,0.0,3.49
720496000000.0,TGI FRIDAY BACON & RANCH FRIES 6/3OZ,0720496000000,Automotive,9,Auto,$3.49 ,3.49,No,False,In Stock,tgi friday bacon ranch fries 6 3oz,0.0,3.49
722252000000.0,CLIF BAR CHOCOLATE CHIP 12CT,0722252000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,clif bar chocolate chip 12ct,8.625,2.99
722252000000.0,CLIF BAR CRUNCHY PEANUT BUTTER 12CT,0722252000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,clif bar crunchy peanut butter 12ct,8.625,2.99
722252000000.0,CLIF CHOC BROWNIE 12CT,0722252000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,clif choc brownie 12ct,8.625,2.99
722252000000.0,CLIF BAR BLUEBERRY CRISP 12CT,0722252000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,clif bar blueberry crisp 12ct,8.625,2.99
722252000000.0,CLIF PB BANANA DRK CHOC 12CT,0722252000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,clif pb banana drk choc 12ct,8.625,2.99
722252000000.0,CLIF BAR COCONUT CHOC CHIP 12CT,0722252000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,clif bar coconut choc chip 12ct,8.625,2.99
722252000000.0,CLIF BAR WHITE CHOC MACADAMIA 12CT,0722252000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,clif bar white choc macadamia 12ct,8.625,2.99
722252000000.0,CLIF KID ZBAR CHOC BRWNIE 18CT,0722252000000,Candy & Snacks,18,Snacks,$2.53 ,2.53,No,False,In Stock,clif kid zbar choc brwnie 18ct,8.625,2.75
722252000000.0,CLIF KID ZBAR CHOC CHIP 18CT,0722252000000,Candy & Snacks,18,Snacks,$2.53 ,2.53,No,False,In Stock,clif kid zbar choc chip 18ct,8.625,2.75
722253000000.0,CLIF BAR OATMEAL RAISIN WALNUT,0722253000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,clif bar oatmeal raisin walnut,8.625,2.99
722253000000.0,CLIF BUILDERS PROTEIN COOKIES&CREAM,0722253000000,Candy & Snacks,18,Snacks,$2.81 ,2.81,No,False,In Stock,clif builders protein cookies cream,8.625,3.05
722253000000.0,BUILDERS,0722253000000,Candy & Snacks,18,Snacks,$2.99 ,2.99,No,False,In Stock,builders,8.625,3.25
722253000000.0,CLIF BUILDERS PROTEIN,0722253000000,Candy & Snacks,18,Snacks,$2.99 ,2.99,No,False,In Stock,clif builders protein,8.625,3.25
722776000000.0,SPLENDA 100 PK,0722776000000,Home & Kitchen,32,Home,$6.25 ,6.25,No,False,In Stock,splenda 100 pk,0.0,6.25
723830000000.0,LAGUNITAS IPA 6PK BTL,0723830000000,Health & Beauty,21,Beauty,$14.99 ,14.99,No,False,In Stock,lagunitas ipa 6pk btl,8.625,16.28
723830000000.0,LAGUNITAS IPA 19Oz CN,0723830000000,Health & Beauty,21,Beauty,$4.49 ,4.49,No,False,In Stock,lagunitas ipa 19oz cn,8.625,4.88
723830000000.0,LAGUNITAS  LITTLE SIMSON19Oz,0723830000000,Health & Beauty,21,Beauty,$4.15 ,4.15,No,False,In Stock,lagunitas little simson19oz,8.625,4.51
723830000000.0,2 / LAGUNITAS  LITTLE SIMSON19Oz,0723830000000,Health & Beauty,21,Beauty,$7.99 ,7.99,No,False,In Stock,2 lagunitas little simson19oz,8.625,8.68
723830000000.0,LAGUNITAS IPA 12PK BTL,0723830000000,Health & Beauty,21,Beauty,$24.99 ,24.99,No,False,In Stock,lagunitas ipa 12pk btl,8.625,27.15
723830000000.0,LAGUNITAS VARIETY 12PK CN,0723830000000,Health & Beauty,21,Beauty,$23.99 ,23.99,No,False,In Stock,lagunitas variety 12pk cn,8.625,26.06
724088000000.0,MEN HONEY PACK,0724088000000,Import Items,36,General,$9.99 ,9.99,No,False,In Stock,men honey pack,0.0,9.99
724088000000.0,VIP ROYAL HONEY 22G,0724088000000,Import Items,36,General,$9.99 ,9.99,No,False,In Stock,vip royal honey 22g,8.625,10.85
724088000000.0,RHINO CHOCO CANDY PILL,0724088000000,Books & Magazines,19,General,$6.99 ,6.99,No,False,In Stock,rhino choco candy pill,8.625,7.59
724191000000.0,POPPI ORANGE 12Oz,0724191000000,Beverages & Drinks,25,Drinks,$3.29 ,3.29,No,False,In Stock,poppi orange 12oz,8.625,3.57
725276000000.0,COCO WHITE COOKIE,0725276000000,Household Items,5,Household,$0.99 ,0.99,No,False,In Stock,coco white cookie,0.0,0.99
725276000000.0,CREAM DE KECHE,0725276000000,Household Items,5,Household,$1.84 ,1.84,No,False,In Stock,cream de keche,0.0,1.84
725276000000.0,COCO QUEMADO BAKERY,0725276000000,Household Items,5,Household,$0.99 ,0.99,No,False,In Stock,coco quemado bakery,0.0,0.99
727915000000.0,NUTTY DRIED CRANBERRY,0727915000000,Candy & Snacks,18,Snacks,$2.99 ,2.99,No,False,In Stock,nutty dried cranberry,8.625,3.25
727915000000.0,NUTTY NATURALS DRIED PNEAPPL 4.5Z,0727915000000,Food & Grocery,24,Grocery,$4.49 ,4.49,No,False,In Stock,nutty naturals dried pneappl 4 5z,0.0,4.49
727915000000.0,NUTTY NATURAL CHOCO,0727915000000,Food & Grocery,24,Grocery,$4.49 ,4.49,No,False,In Stock,nutty natural choco,0.0,4.49
727915000000.0,NUTTY NATURALS OMEGA 3 6OZ,0727915000000,Food & Grocery,24,Grocery,$4.49 ,4.49,No,False,In Stock,nutty naturals omega 3 6oz,0.0,4.49
727915000000.0,NUTTY NATURAL MOJO HEALTHY,0727915000000,Food & Grocery,24,Grocery,$4.49 ,4.49,No,False,In Stock,nutty natural mojo healthy,0.0,4.49
727915000000.0,NUTTY NATURALS NUT&CHOCO,0727915000000,Food & Grocery,24,Grocery,$2.75 ,2.75,No,False,In Stock,nutty naturals nut choco,0.0,2.75
727915000000.0,NUTTY NATURALS RAINFOREST 6OZ,0727915000000,Food & Grocery,24,Grocery,$4.49 ,4.49,No,False,In Stock,nutty naturals rainforest 6oz,0.0,4.49
727915000000.0,CRUNCHY CRAVINGS PNAPPL HABNERO HNY CHPS,0727915000000,Food & Grocery,24,Grocery,$5.99 ,5.99,No,False,In Stock,crunchy cravings pnappl habnero hny chps,0.0,5.99
727915000000.0,CRUNCHY CRAVINGS HONEY ROASTED SESAME CH,0727915000000,Food & Grocery,24,Grocery,$5.99 ,5.99,No,False,In Stock,crunchy cravings honey roasted sesame ch,0.0,5.99
727915000000.0,CRUNCHY CRAVINGS SWEET & SPICY MIX 7OZ,0727915000000,Food & Grocery,24,Grocery,$5.99 ,5.99,No,False,In Stock,crunchy cravings sweet spicy mix 7oz,0.0,5.99
727915000000.0,NUTTY NATURALS DARK CHOC CASHEWS 7OZ,0727915000000,Food & Grocery,24,Grocery,$5.49 ,5.49,No,False,In Stock,nutty naturals dark choc cashews 7oz,0.0,5.49
727915000000.0,CRAVINGS ALMONDS,0727915000000,Food & Grocery,24,Grocery,$4.99 ,4.99,No,False,In Stock,cravings almonds,0.0,4.99
727915000000.0,CRAVINGS ESPRESSO,0727915000000,Food & Grocery,24,Grocery,$4.99 ,4.99,No,False,In Stock,cravings espresso,0.0,4.99
727915000000.0,NUTTY NATURALS MILK CHOC ALMONDS 7OZ,0727915000000,Food & Grocery,24,Grocery,$5.49 ,5.49,No,False,In Stock,nutty naturals milk choc almonds 7oz,0.0,5.49
728175000000.0,PREMIERZEN 5000,0728175000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,premierzen 5000,8.625,16.28
728175000000.0,PREMIERZEN EXTREME,0728175000000,Books & Magazines,19,General,$14.99 ,14.99,No,False,In Stock,premierzen extreme,8.625,16.28
728229000000.0,TERRA CHIPS ORIGINAL 8CT 1.5OZ,0728229000000,Automotive,9,Auto,$3.49 ,3.49,No,False,In Stock,terra chips original 8ct 1 5oz,0.0,3.49
728229000000.0,TERRA CHIPS CRINKLE SWTS 8CT 2OZ,0728229000000,Automotive,9,Auto,$3.49 ,3.49,No,False,In Stock,terra chips crinkle swts 8ct 2oz,0.0,3.49
728796000000.0,WALL CHARGER ABC,0728796000000,Personal Care,7,General,$9.99 ,9.99,No,False,In Stock,wall charger abc,8.625,10.85
728796000000.0,ABC TYPE C-C,0728796000000,Personal Care,7,General,$7.99 ,7.99,No,False,In Stock,abc type c c,8.625,8.68
728796000000.0,WINTER CAP ABC,0728796000000,Home & Kitchen,32,Home,$6.99 ,6.99,No,False,In Stock,winter cap abc,8.625,7.59
728796000000.0,ABC USB TO APPLE,0728796000000,Personal Care,7,General,$4.99 ,4.99,No,False,In Stock,abc usb to apple,8.625,5.42
728796000000.0,TYPE C EARPHONES ABC,0728796000000,Personal Care,7,General,$14.99 ,14.99,No,False,In Stock,type c earphones abc,8.625,16.28
732153000000.0,EPIC BISON CRANBERRY BAR,0732153000000,Candy & Snacks,18,Snacks,$2.99 ,2.99,No,False,In Stock,epic bison cranberry bar,8.625,3.25
732153000000.0,EPIC BAR CHICKEN,0732153000000,Candy & Snacks,18,Snacks,$2.99 ,2.99,No,False,In Stock,epic bar chicken,8.625,3.25
732494000000.0,CRETORS CARAMEL PUFFS 4.5OZ 6CT,0732494000000,Candy & Snacks,18,Snacks,$4.99 ,4.99,No,False,In Stock,cretors caramel puffs 4 5oz 6ct,8.625,5.42
736212000000.0,CUBAN,0736212000000,Tobacco Accessories,26,Tobacco,$7.99 ,7.99,Yes,True,In Stock,cuban,8.625,8.68
736920000000.0,GOSE ISLAND TROPICAL 19Oz CN,0736920000000,Health & Beauty,21,Beauty,$4.49 ,4.49,No,False,In Stock,gose island tropical 19oz cn,8.625,4.88
740236000000.0,SOFT BAKED,0740236000000,Candy & Snacks,18,Snacks,$1.00 ,1.0,No,False,In Stock,soft baked,0.0,1.0
740236000000.0,SOFT BAKED,0740236000000,Candy & Snacks,18,Snacks,$1.00 ,1.0,No,False,In Stock,soft baked,0.0,1.0
740236000000.0,SANDWICH CREMES,0740236000000,Food & Grocery,24,Grocery,$1.25 ,1.25,No,False,In Stock,sandwich cremes,0.0,1.25
740236000000.0,SANWICH CREME VANILLA,0740236000000,Food & Grocery,24,Grocery,$1.25 ,1.25,No,False,In Stock,sanwich creme vanilla,0.0,1.25
740236000000.0,SANDWICH COOKIE VANILLA,0740236000000,Candy & Snacks,18,Snacks,$1.99 ,1.99,No,False,In Stock,sandwich cookie vanilla,0.0,1.99
740236000000.0,CARLEYS DUPLX SNDWCH COOKIE PP.99/12,0740236000000,Candy & Snacks,18,Snacks,$1.99 ,1.99,No,False,In Stock,carleys duplx sndwch cookie pp 99 12,8.625,2.16
740236000000.0,CARLEYS LEMON SNDWCH COOKIE PP.99/12,0740236000000,Candy & Snacks,18,Snacks,$1.99 ,1.99,No,False,In Stock,carleys lemon sndwch cookie pp 99 12,8.625,2.16
741431000000.0,ICED LEMON CAKE,0741431000000,Household Items,5,Household,$2.75 ,2.75,No,False,In Stock,iced lemon cake,0.0,2.75
742495000000.0,TROPHY NITS TRAIL MIX,0742495000000,Food & Grocery,24,Grocery,$0.99 ,0.99,No,False,In Stock,trophy nits trail mix,0.0,0.99
745557000000.0,"10,S MASK",0745557000000,Home & Kitchen,32,Home,$14.99 ,14.99,No,False,In Stock,10 s mask,0.0,14.99
747599000000.0,GHIRARDELLI MILK CHOCOLATE CARAMEL MINI,0747599000000,Candy & Snacks,18,Snacks,$3.68 ,3.68,No,False,In Stock,ghirardelli milk chocolate caramel mini,8.625,4.0
747599000000.0,GHIRARDELLI DARK CHOCOLATE SEA SALT CARA,0747599000000,Candy & Snacks,18,Snacks,$4.99 ,4.99,No,False,In Stock,ghirardelli dark chocolate sea salt cara,8.625,5.42
747600000000.0,GHIRARDELLI 72% COCOA DRK CHOC SQ 55CT,0747600000000,Candy & Snacks,18,Snacks,$1.37 ,1.37,No,False,In Stock,ghirardelli 72 cocoa drk choc sq 55ct,8.625,1.49
748252000000.0,MONTAUK LEMONDADE 16Oz,0748252000000,Electronics,10,Electronics,$2.53 ,2.53,No,False,In Stock,montauk lemondade 16oz,8.625,2.75
749289000000.0,TURBANA PLANTIN CHIPS LIME 3Oz,0749289000000,Food & Grocery,24,Grocery,$2.75 ,2.75,No,False,In Stock,turbana plantin chips lime 3oz,0.0,2.75
749289000000.0,TURBANA SLALT PLANT 3Oz,0749289000000,Automotive,9,Auto,$2.75 ,2.75,No,False,In Stock,turbana slalt plant 3oz,0.0,2.75
749289000000.0,TURBANA SWEET 3Oz,0749289000000,Automotive,9,Auto,$2.75 ,2.75,No,False,In Stock,turbana sweet 3oz,0.0,2.75
749826000000.0,PURE PROTEIN CHEWY CHOC CHIP 6CT,0749826000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,pure protein chewy choc chip 6ct,8.625,2.99
749826000000.0,PURE PROTEIN CHOC PNB 6CT,0749826000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,pure protein choc pnb 6ct,8.625,2.99
749826000000.0,PURE PROTEIN CHOC DELUXE 6CT,0749826000000,Candy & Snacks,18,Snacks,$2.75 ,2.75,No,False,In Stock,pure protein choc deluxe 6ct,8.625,2.99
